FC Target vs Input,FC Target vs Beads,seq_origin,log_FC_Target_vs_Input,log_FC_Target_vs_Beads
0.9196451385,1.0826771862,a4b7,-0.0363797206,0.0344989856
1.28806157,1.0830611465,a4b7,0.109936623,0.0346529763
0.8225695278,0.8236894753,a4b7,-0.084827383,-0.0842364832
0.9965441089,1.0789544373,a4b7,-0.0015034739,0.0330031054
1.2160514642,2.1614895408,a4b7,0.084951955,0.3347531384
1.3730682042,1.211665566,a4b7,0.1376921104,0.083382766
1.0906385351,1.1696445216,a4b7,0.0376808384,0.068053891
0.9625515676,1.1780144775,a4b7,-0.0165759944,0.0711506279
1.1592190965,1.0107390787,a4b7,0.0641655269,0.0046390574
1.2743684829,1.3118125316,a4b7,0.1052950221,0.1178717754
0.98160089,0.973988354,a4b7,-0.0080650565,-0.011446236
1.359174596,0.9466444428,a4b7,0.1332752486,-0.0238131102
1.2096340522,1.4743586706,a4b7,0.0826540041,0.1686031482
1.3233518157,1.2860756592,a4b7,0.1216753176,0.1092665187
0.6819979796,0.7398361956,a4b7,-0.1662169119,-0.1308644252
0.8638429142,0.9797170429,a4b7,-0.0635652247,-0.008899337
1.0210718985,0.7871067128,a4b7,0.0090563239,-0.1039663838
0.8293528314,0.7988304924,a4b7,-0.0812606683,-0.0975453659
0.878693848,1.0632648455,a4b7,-0.0561624142,0.0266414551
0.7506273646,0.6793297319,a4b7,-0.1245756072,-0.1679193774
0.9137960996,1.1562504986,a4b7,-0.0391507,0.063051933
1.0950646964,1.3300027762,a4b7,0.039439778,0.1238525475
0.9522891296,0.8727246008,a4b7,-0.0212311731,-0.0591227817
0.9079495624,0.6986579886,a4b7,-0.0419382763,-0.1557353708
1.2775148957,0.8671923494,a4b7,0.1063659727,-0.0618845623
0.9482855575,0.8031660138,a4b7,-0.0230608638,-0.0951946771
0.8392235817,0.8901039235,a4b7,-0.0761223212,-0.0505592846
1.4365313618,1.5467433735,a4b7,0.1573151118,0.1894182641
1.3747894335,1.0290694486,a4b7,0.1382361855,0.0124446849
0.7753396658,0.9480617537,a4b7,-0.1105079973,-0.0231633732
0.9192926991,1.058426028,a4b7,-0.036546189,0.0246605111
0.9954414097,1.0938868391,a4b7,-0.0019842969,0.0389723972
0.8008497326,0.9638719848,a4b7,-0.0964489651,-0.0159806424
0.8811924757,1.1059042676,a4b7,-0.0549292199,0.043717534
0.7002267266,0.7664821779,a4b7,-0.1547613169,-0.1154979388
1.030034657,1.3318844788,a4b7,0.0128518374,0.1244665579
0.9068159235,0.7534062067,a4b7,-0.0424808623,-0.1229708063
0.9576038662,0.9799067326,a4b7,-0.0188141092,-0.0088152584
0.4694537984,0.762035543,a4b7,-0.3284071427,-0.1180247718
1.1640539462,1.2838964779,a4b7,0.0659731075,0.1085300075
0.9800515813,1.0135693628,a4b7,-0.0087510663,0.0058534747
0.8170600938,0.7988553492,a4b7,-0.0877460004,-0.0975318524
0.7596849939,0.7765033978,a4b7,-0.1193664521,-0.1098566395
0.9454122751,1.0504213314,a4b7,-0.0243787632,0.0213635326
1.2289194003,0.974012232,a4b7,0.0895234003,-0.0114355891
1.3291211256,1.1921778704,a4b7,0.1235645609,0.076341056
0.9920809966,1.0098555263,a4b7,-0.0034528692,0.0042592465
1.131401763,1.116009651,a4b7,0.0536168511,0.0476679503
0.9401021405,1.3474543794,a4b7,-0.0268249585,0.1295140703
0.8792863851,0.9246523347,a4b7,-0.0558696514,-0.0340215294
1.0906701351,1.2858686365,a4b7,0.0376934214,0.1091966036
0.9319006086,0.9619112328,a4b7,-0.0306304046,-0.0168650037
1.134754005,0.8806187533,a4b7,0.0549017242,-0.0552120702
1.0357810016,1.0280213089,a4b7,0.0152679409,0.0120021168
1.1206750235,1.6203837272,a4b7,0.0494796929,0.2096178731
1.3106449749,1.4330802496,a4b7,0.1174850667,0.1562705107
1.7377270391,1.0969900276,a4b7,0.2399815588,0.0402026795
1.1604501068,1.0170184702,a4b7,0.0646264728,0.0073288403
0.9875273666,1.3298306752,a4b7,-0.0054508602,0.1237963466
1.0690965019,1.0305823682,a4b7,0.0290169085,0.013082708
0.8181415145,1.0448907795,a4b7,-0.0871715696,0.0190708968
0.8231544815,0.9525690567,a4b7,-0.084518653,-0.0211035302
1.0176274625,0.9697353697,a4b7,0.0075888187,-0.0133467639
1.3158418333,1.3679084661,a4b7,0.1192036894,0.1360570374
0.9011880878,0.8829356553,a4b7,-0.0451845576,-0.0540709449
1.2459088817,1.1987715727,a4b7,0.0954862818,0.0787364357
0.9613604741,0.8386571243,a4b7,-0.0171137377,-0.0764155594
1.0438723424,1.1190769852,a4b7,0.018647391,0.0488599642
1.1188294628,1.2104697143,a4b7,0.0487638944,0.082953928
0.8820054427,0.951156911,a4b7,-0.0545287349,-0.0217478322
1.1765426823,1.1643272851,a4b7,0.070607687,0.0660750749
0.996990307,1.009671214,a4b7,-0.001309064,0.0041799746
1.1695246884,0.8103981212,a4b7,0.0680093941,-0.0913015745
1.4153304723,1.2479560168,a4b7,0.1508578572,0.0961992793
0.8491892572,1.3295604844,a4b7,-0.0709955086,0.123708099
0.9291831483,0.9216353446,a4b7,-0.0318986752,-0.0354408785
1.3395511503,1.1937474331,a4b7,0.1269593016,0.0769124507
0.0441560529,0.0263652726,a4b7,-1.3550097546,-1.5789677346
1.0785105296,1.5376168198,a4b7,0.0328243895,0.186848121
1.0232941741,0.9391805407,a4b7,0.0100005016,-0.0272509143
0.9084923605,1.0246551438,a4b7,-0.0416787203,0.0105777246
0.672476329,0.9999250591,a4b7,-0.1723229981,-3.25476328790161E-05
0.7136452675,1.1745542031,a4b7,-0.1465176099,0.0698730633
0.8181604161,1.1846662227,a4b7,-0.0871615362,0.073596006
1.0472129921,1.1783786966,a4b7,0.0200350216,0.0712848825
1.4135530052,1.345584374,a4b7,0.1503120982,0.1289109351
1.2463769658,1.2439320607,a4b7,0.0956494142,0.0947966613
0.9626087609,0.9077305573,a4b7,-0.0165501901,-0.0420430445
1.0664368008,1.3083646811,a4b7,0.0279351234,0.116728812
1.3414015059,1.1265943107,a4b7,0.1275587895,0.0517675537
0.8394724609,1.0429097198,a4b7,-0.0759935464,0.0182467151
1.1146175791,1.1070501809,a4b7,0.0471258882,0.0441673072
1.0007778406,1.1613634632,a4b7,0.0003376806,0.0649681589
0.7932488688,0.9985819697,a4b7,-0.1005905385,-0.0006162798
1.0944819026,1.2292505082,a4b7,0.0392085848,0.0896403965
0.9504284942,1.0904716608,a4b7,-0.0220805519,0.0376143836
0.7947015178,0.828152188,a4b7,-0.0997959575,-0.0818898464
1.090713696,1.0070763275,a4b7,0.0377107666,0.0030623875
1.4550202296,1.1088711012,a4b7,0.1628690315,0.0448810653
1.0947181339,1.1341652197,a4b7,0.0393023122,0.0546763251
1.5643012381,1.1297125397,a4b7,0.194320389,0.0529679494
0.9521225282,0.8086837852,a4b7,-0.0213071589,-0.0922212648
0.9026933682,0.9760868279,a4b7,-0.0444597481,-0.0105115479
1.1537700444,1.32858989,a4b7,0.0621192591,0.1233909433
0.9192709479,0.9453328279,a4b7,-0.0365564648,-0.0244152604
0.8336825113,0.9120451962,a4b7,-0.0789993089,-0.0399836398
0.6914708169,0.4265377342,a4b7,-0.1602261443,-0.3700425424
2.1235611594,2.4985021846,a4b7,0.3270647734,0.3976797335
1.1353679268,1.2661807685,a4b7,0.0551366216,0.1024957129
0.7987782878,0.9553781723,a4b7,-0.0975737485,-0.0198246853
0.8002498548,0.8571279055,a4b7,-0.096774396,-0.0669543653
1.0962840825,1.7024042911,a4b7,0.0399231084,0.2310627053
0.8104867493,0.7242692944,a4b7,-0.0912540811,-0.1400999264
0.8758842111,0.618017494,a4b7,-0.0575533023,-0.2089992313
1.0460925905,0.9165714262,a4b7,0.019570126,-0.0378336859
1.3596866706,1.0763551817,a4b7,0.1334388401,0.0319556059
1,0.0076423481,a4b7,0,-2.1167731853
1.0604263241,31.0171639668,a4b7,0.0254805002,1.4916020859
0.739231691,0.6921180543,a4b7,-0.1312194231,-0.1598198218
1.0180986763,1.0599093547,a4b7,0.0077898728,0.0252687252
1.2473636508,0.8598345751,a4b7,0.0959930842,-0.0655850953
0.5488792376,0.9336099946,a4b7,-0.2605231969,-0.0298345077
1.3347683166,1.3108913562,a4b7,0.1254058892,0.1175666998
1.1636864076,0.8428120356,a4b7,0.0658359616,-0.0742692712
2.0123373733,1.5443513119,a4b7,0.303700793,0.1887461013
1.4321273689,1.0724520487,a4b7,0.1559816445,0.0303778832
2.6595677892,1.250301865,a4b7,0.4248110645,0.097014879
1.1444392637,1.0117767084,a4b7,0.0585927493,0.0050846775
1.1341813738,0.9888577007,a4b7,0.0546825108,-0.0048662001
1.2833783801,1.350487605,a4b7,0.1083547189,0.1304906025
1.3897058638,1.1188755667,a4b7,0.14292289,0.0487817901
1.7794200845,1.6504789996,a4b7,0.2502784882,0.2176100028
1.015460512,1.6607097724,a4b7,0.0066630397,0.2202937413
1.0604192373,1.0447634001,a4b7,0.0254775978,0.0190179501
1.2995182609,0.9161318076,a4b7,0.1137823866,-0.0380420381
1.1512072227,1.1193581887,a4b7,0.0611535057,0.0489690807
0.5846804392,9.8483496512,NA,-0.2330814355,0.9933634592
1.3261609606,1.010951804,a4b7,0.1225962391,0.0047304516
0.7577508132,0.7727343168,a4b7,-0.1204735889,-0.1119698005
1.7875590095,1.0699647012,a4b7,0.2522603873,0.0293694503
0.8099146444,0.7000211684,a4b7,-0.0915607483,-0.1548888269
1.6475554211,1.0784861253,a4b7,0.2168400325,0.0328145623
0.9766900607,0.9802793309,a4b7,-0.0102432319,-0.0086501543
1.3401819594,0.9935095524,a4b7,0.1271637675,-0.0028279529
1.1526148079,0.9305754434,a4b7,0.0616841947,-0.0312484121
0.9422052523,0.8290164179,a4b7,-0.0258544791,-0.0814368686
0.5513567029,8.3667349968,a4b7,-0.2585673413,0.9225560136
0.8505341739,0.9941005548,a4b7,-0.070308232,-0.0025696838
0.8432685499,11.3585131217,a4b7,-0.0740340966,1.0553214841
1.1037396964,0.808321224,a4b7,0.0428666624,-0.0924160178
1.0575421864,0.9042218117,Bayer1,0.0242977008,-0.0437250211
1.1936495047,1.0505650163,Bayer1,0.0768768222,0.0214229348
0.7783196624,0.9123856322,Bayer1,-0.108841998,-0.0398215624
3.0773290649,1.1946058596,Bayer1,0.4881739387,0.0772246406
1.6629042485,1.5824266168,Bayer1,0.2208672429,0.1993235792
1.7773875341,1.1161589146,Bayer1,0.2497821299,0.0477260322
1.4198761637,1.0394806748,Bayer1,0.1522504685,0.0168164197
2.0338266752,2.6506518672,Bayer1,0.3083139392,0.4233526919
1.0980222194,1.0392776454,Bayer1,0.0406111285,0.0167315858
0.8952309851,0.884950497,Bayer1,-0.0480648947,-0.0530810225
1.0633609809,1.5821159893,Bayer1,0.0266807202,0.1992383197
18.7221602837,1.2120974983,Bayer1,1.272355959,0.0835375549
1.1517683657,1.1802384409,Bayer1,0.0613651461,0.0719697557
0.7489285592,0.8166442645,Bayer1,-0.125559608,-0.0879670837
2.9089561863,1.603747774,Bayer1,0.4637371801,0.2051360666
2.5531491686,0.7028165608,Bayer1,0.4070761894,-0.1531580136
0.9138889108,1.2388051039,Bayer1,-0.0391065924,0.093002986
1.3067294384,1.3278817503,Bayer1,0.1161856751,0.1231594022
1.3776872659,1.3606156023,Bayer1,0.1391506442,0.1337354467
1.0242779928,0.9325112912,Bayer1,0.0104178417,-0.0303459009
0.9894022081,0.9718977253,Bayer1,-0.0046271247,-0.0123794343
0.946489445,0.7978492383,Bayer1,-0.0238842248,-0.0980791652
1.4933919414,1.4122372684,Bayer1,0.1741738035,0.1499076682
1.0517306667,0.7938413287,a4b7,0.0219045374,-0.1002662948
0.8968042184,0.9873984193,a4b7,-0.0473023576,-0.0055075724
1.0004892038,1.1290689988,a4b7,0.0002124066,0.052720483
1.5309187568,1.3927517192,a4b7,0.1849521441,0.1438737032
1.1479581002,1.0682184415,a4b7,0.0599260368,0.0286600713
1.639197488,1.389648476,a4b7,0.2146312799,0.1429049555
0.8512604868,1.1895375653,a4b7,-0.0699375249,0.0753781615
1.2948842,1.4318916559,a4b7,0.1122309317,0.1559101583
1.0802090807,1.0366983596,a4b7,0.0335078238,0.0156524113
1.3757330117,0.9666367157,a4b7,0.1385341586,-0.0147367131
1.2432511583,0.8131728648,a4b7,0.0945588725,-0.089817122
1.0082944983,1.0046013304,a4b7,0.0035873975,0.001993749
0.9327155502,1.0153323725,a4b7,-0.0302507826,0.0066082333
0.7949289854,0.6021072246,a4b7,-0.0996716671,-0.2203261617
0.9817254688,0.9924204487,a4b7,-0.008009942,-0.0033042957
0.5466149809,0.5893346473,a4b7,-0.2623184699,-0.2296380257
1.3204821102,1.0510468423,a4b7,0.1207325218,0.0216220718
1.4611108996,1.1394991767,a4b7,0.1646831805,0.0567140157
1.2619577147,1.2564243857,a4b7,0.1010448029,0.099136357
1.0108993904,1.0324711955,a4b7,0.0047079347,0.0138779443
1.2006331373,0.8345426013,a4b7,0.0794103257,-0.0785514888
1.1374306855,1.4008581004,a4b7,0.0559249404,0.1463941458
0.7074062097,0.5417454622,a4b7,-0.1503311322,-0.2662047178
3.3257205562,3.1784205959,a4b7,0.5218857548,0.5022113662
0.9152912494,0.9206518194,a4b7,-0.0384406897,-0.0359045843
1.5211033632,1.2587428064,a4b7,0.1821587266,0.0999370016
1.2554653973,1.029821554,a4b7,0.0988047473,0.0127619773
1.111088528,0.9262485748,a4b7,0.0457486635,-0.0332724473
1.2444158747,1.1993137286,a4b7,0.0949655426,0.0789328051
1.3622457029,1.0812090046,a4b7,0.1342554466,0.0339096539
13.1512105861,0.4629500719,a4b7,1.118965732,-0.3344658441
1.1660524295,0.6723085267,a4b7,0.0667180782,-0.1724313807
0.8893075104,0.556330781,a4b7,-0.05094804,-0.2546669105
1.6248462091,1.531643415,a4b7,0.2108122615,0.1851576681
1.3691899689,1.3574566157,a4b7,0.1364637087,0.1327259584
1.4051814253,1.2494992549,a4b7,0.1477324004,0.0967360015
0.8891012461,0.7745222079,a4b7,-0.0510487811,-0.1109661252
1.5749585009,2.0075104766,a4b7,0.1972691149,0.3026578204
1.2062643429,1.2314068599,a4b7,0.0814424903,0.0904015686
1.325431192,1.0073081258,a4b7,0.1223571868,0.0031623374
1.2684494385,1.3073461917,a4b7,0.1032731605,0.1163906061
1.22718346,0.9052562748,a4b7,0.0889094932,-0.0432284562
1.3314011219,0.8039065965,a4b7,0.1243089186,-0.0947944077
0.8413580768,0.8970925929,a4b7,-0.0750191318,-0.0471627292
1.2530541335,0.9911821723,a4b7,0.0979698334,-0.0038465179
1.2747067692,1.080894446,a4b7,0.1054102921,0.0337832853
1.1446828276,0.9958379561,a4b7,0.0586851676,-0.0018113247
1.1760769564,1.2814194252,a4b7,0.0704357407,0.1076913032
0.8145824578,0.576803414,a4b7,-0.0890649468,-0.2389721777
1.1940773301,1.1078861778,a4b7,0.0770324532,0.0444951441
1.7220073716,1.0824359247,a4b7,0.2360350063,0.0344021975
0.8911903932,0.9177525828,a4b7,-0.0500295037,-0.0372743846
0.677450818,0.7649334431,a4b7,-0.1691222285,-0.1163763512
2.1552910657,1.252907845,a4b7,0.3335059286,0.0979191286
0.9919663934,0.9625829013,a4b7,-0.0035030409,-0.0165618571
0.9082851122,0.7833040762,a4b7,-0.0417778043,-0.1060696134
1.1763505729,1.0504971242,a4b7,0.0705367683,0.0213948678
1.2468377346,1.2820165966,a4b7,0.0958099374,0.1078936474
1.5484141213,1.5966078981,a4b7,0.1898871234,0.2031982733
0.8910445832,1.0250854332,a4b7,-0.0501005656,0.0107600621
1.1276173076,1.0081874545,a4b7,0.0521617332,0.0035412889
1.9767533069,1.800137138,a4b7,0.295952474,0.2553055918
2.2481047999,1.7384329727,a4b7,0.3518165529,0.2401579506
1.4053890613,0.9909264829,a4b7,0.1477965689,-0.0039585647
0.8221223342,1.0282320358,a4b7,-0.0850635534,0.0120911307
1.0393864914,0.8253858544,a4b7,0.0167770681,-0.0833429784
0.8936498074,0.7394032707,a4b7,-0.0488326339,-0.1311186327
1.2773304233,0.9285378961,a4b7,0.1063032563,-0.0322003668
1.4361960021,1.2425212834,a4b7,0.1572137135,0.0943038366
2.2741985107,2.2643462609,a4b7,0.3568283708,0.3549428393
1.4452021785,1.0595977699,a4b7,0.1599286076,0.0251410356
1.0851563487,1.2777502462,a4b7,0.0354923156,0.1064459733
1.8042415947,2.2788635378,a4b7,0.2562946908,0.3577183197
1.0994441902,0.9903096602,a4b7,0.0411731887,-0.0042289845
0.9877693248,0.6938178977,a4b7,-0.005344465,-0.1587545013
1.374747456,0.9659729613,a4b7,0.1382229247,-0.0150350298
1.1182614037,0.9574706833,a4b7,0.0485433357,-0.0188745148
1.5479048832,1.453875033,a4b7,0.1897442703,0.1625270786
2.1847265229,2.5827743206,a4b7,0.3393970811,0.4120864597
1.1113773676,0.8230623467,a4b7,0.0458615484,-0.0845672659
0.6806355344,0.6346768632,a4b7,-0.1670853811,-0.1974473334
1.1773048861,0.9514351616,a4b7,0.0708889464,-0.0216208027
1.0204772366,0.8722009671,a4b7,0.0088033215,-0.0593834361
0.6427541753,0.6582158551,a4b7,-0.1919550935,-0.1816316606
1.2019078312,0.9199237603,a4b7,0.0798711649,-0.0362481638
0.8355396169,0.7213503375,a4b7,-0.0780329533,-0.1418537607
1.0516265557,0.4195359411,a4b7,0.0218615444,-0.3772308277
1.1491142481,0.9403460055,a4b7,0.0603632096,-0.026712316
1.800069274,1.2891302063,a4b7,0.2552892189,0.1102967847
1.4073539964,1.0327977129,a4b7,0.1484033507,0.0140152675
1.338621089,0.900679621,a4b7,0.1266576627,-0.0454296636
1.6763995002,1.0540371588,a4b7,0.2243775227,0.0228559217
1.4616848261,0.9879562492,a4b7,0.1648537385,-0.0052622873
2.0398549808,0.9185952616,a4b7,0.3095992933,-0.0368757992
1.0003013104,1.4952304079,Bayer1,0.0001308377,0.1747081205
1.6310656172,1.0989534434,a4b7,0.2124714329,0.0409792941
1.1611160971,1.114961459,a4b7,0.0648756459,0.0472598553
2.2067634001,1.4128504498,Bayer1,0.3437557724,0.1500961942
1.722063656,1.665766997,Bayer1,0.2360492011,0.2216142534
0.941642487,1.2899979737,Bayer1,-0.0261139543,0.1105890281
1.5752656527,1.4638202101,Bayer1,0.1973538037,0.1654877389
0.9199514728,1.0819980468,Bayer1,-0.036235081,0.0342264768
1.0290319633,1.3387352721,Bayer1,0.0124288648,0.126694706
1.2416842606,1.2397244192,Bayer1,0.0940111761,0.0933251557
1.4631595431,1.2991145517,Bayer1,0.1652916842,0.1136474474
1.8195035402,1.8696971841,Bayer1,0.2599529049,0.271771274
1.8111771483,1.3529896656,Bayer1,0.25796093,0.1312944794
1.5769095291,1.6215474492,Bayer1,0.1978067776,0.2099296614
1.2273498698,1.0855884341,Bayer1,0.0889683809,0.0356652077
1.2862351336,1.1145400856,Bayer1,0.1093203682,0.047095693
1.8158586769,1.9133985758,Bayer1,0.2590820456,0.2818054464
1.2855812801,1.0942821427,Bayer1,0.1090995399,0.0391293121
1.0669111585,1.1117755253,Bayer1,0.0281282573,0.0460171092
1.3881090814,1.1046736844,Bayer1,0.1424235955,0.0432340083
1.582484118,1.8831327431,Bayer1,0.1993393601,0.2748809348
2.4246090114,1.6485265337,Bayer1,0.3846417149,0.2170959417
1.4298409628,1.1425650435,Bayer1,0.1552877348,0.0578809328
1.5583097309,1.6515376914,Bayer1,0.1926537826,0.2178884896
1.926002901,1.1267037835,Bayer1,0.2846569369,0.0518097527
2.4106715336,0.7961218736,Bayer1,0.3821380396,-0.0990204436
3.3410768226,1.2322626629,Bayer1,0.5238864616,0.0907032897
1.2389528183,1.24706358,Bayer1,0.0930547679,0.095888596
1.0336369318,0.8343557726,Bayer1,0.0143680182,-0.078648725
1.2900999307,1.3498127932,a4b7,0.1106233519,0.13027354
0.9019748739,0.8165165401,a4b7,-0.0448055603,-0.0880350134
1.3390491764,1.6809403104,Bayer1,0.1267965267,0.2255522921
0.7344942607,0.6790280063,a4b7,-0.1340115934,-0.168112313
0.9365336389,1.2849240435,a4b7,-0.0284766188,0.1088774557
0.7460519953,0.7015649579,a4b7,-0.1272309038,-0.1539321114
1.193606016,1.2897565196,a4b7,0.0768609991,0.1105077319
1.0789510701,1.019718137,a4b7,0.0330017501,0.0084801438
1.1946586316,1.0407297377,a4b7,0.0772438253,0.0173379642
1.0024782545,0.7353664697,a4b7,0.0010749608,-0.1334961764
1.009977726,1.0138063692,a4b7,0.004311796,0.0059550153
0.7724207373,0.7725765744,a4b7,-0.1121460752,-0.1120584644
1.0177929228,1.0712955519,a4b7,0.0076594267,0.0299093017
0.917526302,0.9435532883,a4b7,-0.0373814773,-0.0252335675
1.2451278536,1.0243633537,a4b7,0.0952139484,0.0104540333
1.2693414792,0.9746435646,a4b7,0.103578472,-0.0111541804
1.0277470268,1.1772672137,a4b7,0.0118862291,0.0708750493
0.9829883397,0.8692181156,a4b7,-0.0074516338,-0.060871231
0.9025152153,0.9664719717,a4b7,-0.0445454677,-0.0148107362
0.7903687814,0.8317764226,a4b7,-0.1021702222,-0.0799933942
1.2842367599,0.9940609628,a4b7,0.108645097,-0.0025869808
1.1675856207,1.4666007212,a4b7,0.0672887378,0.1663118942
1.2429087098,1.3527610497,a4b7,0.0944392314,0.1312210901
0.9205970575,0.6624844946,a4b7,-0.0359304176,-0.1788242819
1.3117420738,1.196904191,a4b7,0.1178484487,0.0780593877
1.2781435886,1.2441284632,a4b7,0.1065796459,0.094865226
0.9802262167,1.0667733111,a4b7,-0.0086736862,0.0280721418
0.7960938184,1.0115608824,a4b7,-0.0990357483,0.0049920266
0.8421285222,0.8946324861,a4b7,-0.0746216232,-0.0483553357
1.2688497329,1.1155902384,a4b7,0.1034101926,0.0475047054
1.1189327526,1.1163633851,a4b7,0.0488039864,0.0478055839
1.1954868429,1.2466723753,a4b7,0.0775448008,0.0957523362
1.3609604726,1.2858501463,a4b7,0.1338455118,0.1091903586
1.1427823614,1.9245961102,a4b7,0.0579635285,0.2843396037
0.7380290014,0.4981224612,a4b7,-0.1319265719,-0.3026638747
1.0527033828,1.2870239269,a4b7,0.0223060185,0.1095866209
0.9619914833,0.6897751648,a4b7,-0.0168287729,-0.1612924464
0.9729391242,1.1274716979,a4b7,-0.0119143323,0.0521056489
1.1593624113,1.1320228962,a4b7,0.0642192156,0.0538552109
1.3714876692,0.901369644,a4b7,0.1371919073,-0.045097072
1.0267209093,0.9097276219,a4b7,0.0114524066,-0.0410886187
1.309101568,1.2817664035,a4b7,0.116973343,0.1078088841
1.0146374776,0.699007903,a4b7,0.0063108998,-0.1555179141
1.2504815249,0.8270839211,a4b7,0.0970772797,-0.082450422
1,0.0161848748,a4b7,0,-1.790890656
1.1265586985,63.1414365071,a4b7,0.0517538252,1.8003144581
1.3707997738,0.9723262445,a4b7,0.1369740241,-0.0121879919
0.7385390801,0.9825081857,a4b7,-0.1316265189,-0.0076638226
0.9858101845,0.9598942438,a4b7,-0.0062066994,-0.0177766127
0.8925419465,0.5476266227,a4b7,-0.0493713643,-0.2615154469
1.0124939102,0.766891658,a4b7,0.0053924198,-0.1152659863
1.3090132847,1.0334032,a4b7,0.1169440541,0.014269802
0.8146458353,1.1960636279,a4b7,-0.0890311584,0.0777542838
0.8933374181,0.8958829883,a4b7,-0.0489844749,-0.0477487101
0.7548019999,0.91473371,a4b7,-0.1221669578,-0.0387053159
0.6771168358,0.6688000333,a4b7,-0.1693363878,-0.174703714
1.485374355,1.4540157277,a4b7,0.1718359215,0.1625691042
1.569369474,1.3266237827,a4b7,0.1957252008,0.1227477787
1.1084809683,1.0857192752,a4b7,0.044728241,0.0357175481
1.229950146,0.922348381,a4b7,0.0898875084,-0.0351050102
0.9523847748,1.0326967929,a4b7,-0.021187556,0.0139728283
1.1552543811,0.9399153205,a4b7,0.0626776242,-0.0269112714
1.6444462622,1.4836664202,a4b7,0.216019686,0.1713362674
0.8709220795,0.6232927564,a4b7,-0.0600206991,-0.2053079202
1.3709723746,0.9522059849,a4b7,0.1370287037,-0.0212690932
1.2086843406,1.0317798846,a4b7,0.0823128955,0.0135870567
1.2330049904,1.1087347846,a4b7,0.0909648344,0.044827673
1.6774851276,1.4028655709,a4b7,0.2246586785,0.1470160569
1.2268651245,1.4269856829,a4b7,0.0887968212,0.1544196158
0.8712772146,1.0825829034,a4b7,-0.0598436433,0.0344611642
1.4088991592,0.9905096626,a4b7,0.14887991,-0.0041412835
